Event;Start Date;End Date;Duration;Day of Week;Duration Bins;Year;Month;;
Tarde sin reunión;28/12/2023 13:00;28/12/2023 18:00;300.0;Thursday;(240, 300];2023;December;;
Tarde sin reunión;4/1/2024 13:00;4/1/2024 18:00;300.0;Thursday;(240, 300];2024;January;;
Tarde sin reunión;11/1/2024 13:00;11/1/2024 18:00;300.0;Thursday;(240, 300];2024;January;;
Tarde sin reunión;18/1/2024 13:00;18/1/2024 18:00;300.0;Thursday;(240, 300];2024;January;;
Tarde sin reunión;25/1/2024 13:00;25/1/2024 18:00;300.0;Thursday;(240, 300];2024;January;;
Tarde sin reunión;1/2/2024 13:00;1/2/2024 18:00;300.0;Thursday;(240, 300];2024;February;;
Tarde sin reunión;22/2/2024 13:00;22/2/2024 18:00;300.0;Thursday;(240, 300];2024;February;;
Tarde sin reunión;29/2/2024 13:00;29/2/2024 18:00;300.0;Thursday;(240, 300];2024;February;;
Tarde sin reunión;7/3/2024 13:00;7/3/2024 18:00;300.0;Thursday;(240, 300];2024;March;;
Tarde sin reunión;16/5/2024 13:00;16/5/2024 18:00;300.0;Thursday;(240, 300];2024;May;;
Tarde sin reunión;23/5/2024 13:00;23/5/2024 18:00;300.0;Thursday;(240, 300];2024;May;;
Tarde sin reunión;30/5/2024 13:00;30/5/2024 18:00;300.0;Thursday;(240, 300];2024;May;;
Tarde sin reunión;13/6/2024 13:00;13/6/2024 18:00;300.0;Thursday;(240, 300];2024;June;;
Tarde sin reunión;25/7/2024 13:00;25/7/2024 18:00;300.0;Thursday;(240, 300];2024;July;;
Tarde sin reunión;1/8/2024 13:00;1/8/2024 18:00;300.0;Thursday;(240, 300];2024;August;;
Tarde sin reunión;8/8/2024 13:00;8/8/2024 18:00;300.0;Thursday;(240, 300];2024;August;;
Tarde sin reunión;5/9/2024 13:00;5/9/2024 18:00;300.0;Thursday;(240, 300];2024;September;;
Tarde sin reunión;19/9/2024 13:00;19/9/2024 18:00;300.0;Thursday;(240, 300];2024;September;;
Tarde sin reunión;20/7/2023 13:00;20/7/2023 18:00;300.0;Thursday;(240, 300];2023;July;;
Tarde sin reunión;26/10/2023 13:00;26/10/2023 18:00;300.0;Thursday;(240, 300];2023;October;;
Tarde sin reunión;4/1/2024 13:00;4/1/2024 18:00;300.0;Thursday;(240, 300];2024;January;;
TP ;26/9/2024 22:00;26/9/2024 23:00;60.0;Thursday;(30, 60];2024;September;;
ARG - Seguimiento plan;19/2/2024 15:30;19/2/2024 16:30;60.0;Monday;(30, 60];2024;February;;
ARG - Seguimiento plan;23/2/2024 14:00;23/2/2024 15:00;60.0;Friday;(30, 60];2024;February;;
ARG - Seguimiento plan;4/3/2024 15:30;4/3/2024 16:30;60.0;Monday;(30, 60];2024;March;;
ARG - Seguimiento plan;18/3/2024 15:30;18/3/2024 16:30;60.0;Monday;(30, 60];2024;March;;
ARG - Seguimiento plan;4/4/2024 15:00;4/4/2024 16:00;60.0;Thursday;(30, 60];2024;April;;
ARG - Seguimiento plan;15/4/2024 15:30;15/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
ARG - Seguimiento plan;29/4/2024 15:30;29/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
ARG - Seguimiento plan;13/5/2024 15:30;13/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
ARG - Seguimiento plan;27/5/2024 15:30;27/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
ARG - Seguimiento plan;10/6/2024 15:30;10/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
ARG - Seguimiento plan;24/6/2024 15:30;24/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
ARG - Seguimiento plan;8/7/2024 15:30;8/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
ARG - Seguimiento plan;22/7/2024 15:30;22/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
ARG - Seguimiento plan;5/8/2024 15:30;5/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
ARG - Seguimiento plan;19/8/2024 15:30;19/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
ARG - Seguimiento plan;2/9/2024 15:30;2/9/2024 16:30;60.0;Monday;(30, 60];2024;September;;
ARG - Seguimiento plan;16/9/2024 15:30;16/9/2024 16:30;60.0;Monday;(30, 60];2024;September;;
ARG - Seguimiento plan;4/3/2024 15:30;4/3/2024 16:30;60.0;Monday;(30, 60];2024;March;;
ARG - Seguimiento plan;18/3/2024 15:30;18/3/2024 16:30;60.0;Monday;(30, 60];2024;March;;
ARG - Seguimiento plan;1/4/2024 15:30;1/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
ARG - Seguimiento plan;15/4/2024 15:30;15/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
ARG - Seguimiento plan;29/4/2024 15:30;29/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
ARG - Seguimiento plan;13/5/2024 15:30;13/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
ARG - Seguimiento plan;27/5/2024 15:30;27/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
ARG - Seguimiento plan;5/8/2024 15:30;5/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
ARG - Seguimiento plan;16/9/2024 15:30;16/9/2024 16:30;60.0;Monday;(30, 60];2024;September;;
Climático en Rating Agro Argentina;27/9/2024 13:15;27/9/2024 14:00;45.0;Friday;(30, 60];2024;September;;
Planning AVAI;27/9/2024 11:00;27/9/2024 11:30;30.0;Friday;(0, 30];2024;September;;
Values day | Kick off;27/9/2024 16:50;27/9/2024 18:00;70.0;Friday;(60, 90];2024;September;;
Estimador Pymes - integracion ;27/9/2024 15:00;27/9/2024 16:00;60.0;Friday;(30, 60];2024;September;;
NGA - Estimador Bancarizados;27/9/2024 18:00;27/9/2024 19:00;60.0;Friday;(30, 60];2024;September;;
♾️ CoP meetup #3 - AI Adoption [Chat GPT Enterprise] ♾️;19/9/2024 14:30;19/9/2024 16:00;90.0;Thursday;(60, 90];2024;September;;
Mensual GRM Data& AA AdS ;19/6/2024 12:00;19/6/2024 13:00;60.0;Wednesday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;8/4/2024 15:30;8/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;8/4/2024 15:30;8/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;22/4/2024 15:30;22/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;6/5/2024 15:30;6/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;20/5/2024 15:30;20/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;3/6/2024 15:30;3/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;1/7/2024 15:30;1/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;15/7/2024 15:30;15/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;29/7/2024 15:30;29/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;12/8/2024 15:30;12/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
[NGA_ARG] Mesa GyC;29/8/2024 15:30;29/8/2024 16:30;60.0;Thursday;(30, 60];2024;August;;
[NGA_ARG] Mesa GyC;12/9/2024 15:30;12/9/2024 16:00;30.0;Thursday;(0, 30];2024;September;;
[NGA_ARG] Mesa GyC;26/9/2024 16:30;26/9/2024 17:00;30.0;Thursday;(0, 30];2024;September;;
[NGA_ARG] Mesa GyC;22/4/2024 15:30;22/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;6/5/2024 15:30;6/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;20/5/2024 15:30;20/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;3/6/2024 15:30;3/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;15/7/2024 15:30;15/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;26/8/2024 15:30;26/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
[NGA_ARG] Mesa GyC;9/9/2024 15:30;9/9/2024 16:30;60.0;Monday;(30, 60];2024;September;;
NGA [ARG] VoBos analytics;25/1/2024 10:00;25/1/2024 10:45;45.0;Thursday;(30, 60];2024;January;;
NGA [ARG] VoBos analytics;4/7/2024 10:15;4/7/2024 11:00;45.0;Thursday;(30, 60];2024;July;;
NGA [ARG] VoBos analytics;18/7/2024 10:30;18/7/2024 11:00;30.0;Thursday;(0, 30];2024;July;;
NGA [ARG] VoBos analytics;15/8/2024 10:00;15/8/2024 10:45;45.0;Thursday;(30, 60];2024;August;;
NGA [ARG] VoBos analytics;22/8/2024 10:00;22/8/2024 10:45;45.0;Thursday;(30, 60];2024;August;;
NGA [ARG] VoBos analytics;29/8/2024 10:00;29/8/2024 10:45;45.0;Thursday;(30, 60];2024;August;;
NGA [ARG] VoBos analytics;5/9/2024 10:00;5/9/2024 10:45;45.0;Thursday;(30, 60];2024;September;;
NGA [ARG] VoBos analytics;12/9/2024 10:00;12/9/2024 10:45;45.0;Thursday;(30, 60];2024;September;;
NGA [ARG] VoBos analytics;19/9/2024 10:00;19/9/2024 10:45;45.0;Thursday;(30, 60];2024;September;;
NGA [ARG] VoBos analytics;26/9/2024 10:00;26/9/2024 10:45;45.0;Thursday;(30, 60];2024;September;;
NGA [ARG] VoBos analytics;25/7/2024 10:00;25/7/2024 10:45;45.0;Thursday;(30, 60];2024;July;;
MRM - Revisión mensual (Argentina);12/6/2024 15:00;12/6/2024 15:45;45.0;Wednesday;(30, 60];2024;June;;
MRM - Revisión mensual (Argentina);12/6/2024 15:00;12/6/2024 15:45;45.0;Wednesday;(30, 60];2024;June;;
MRM - Revisión mensual (Argentina);11/7/2024 17:00;11/7/2024 17:30;30.0;Thursday;(0, 30];2024;July;;
MRM - Revisión mensual (Argentina);14/8/2024 15:00;14/8/2024 15:45;45.0;Wednesday;(30, 60];2024;August;;
MRM - Revisión mensual (Argentina);11/9/2024 15:00;11/9/2024 15:45;45.0;Wednesday;(30, 60];2024;September;;
NGA - Avances COE;5/6/2024 15:15;5/6/2024 16:00;45.0;Wednesday;(30, 60];2024;June;;
NGA - Avances COE;5/6/2024 15:15;5/6/2024 16:00;45.0;Wednesday;(30, 60];2024;June;;
NGA - Avances COE;13/6/2024 10:15;13/6/2024 11:00;45.0;Thursday;(30, 60];2024;June;;
NGA - Avances COE;26/6/2024 15:15;26/6/2024 16:00;45.0;Wednesday;(30, 60];2024;June;;
NGA - Avances COE;17/7/2024 15:15;17/7/2024 16:00;45.0;Wednesday;(30, 60];2024;July;;
NGA - Avances COE;6/8/2024 14:30;6/8/2024 15:15;45.0;Tuesday;(30, 60];2024;August;;
NGA - Avances COE;21/8/2024 15:15;21/8/2024 16:00;45.0;Wednesday;(30, 60];2024;August;;
NGA - Avances COE;18/9/2024 15:15;18/9/2024 16:00;45.0;Wednesday;(30, 60];2024;September;;
Predictor de Facturación Agro - Avances;12/7/2024 12:00;12/7/2024 13:00;60.0;Friday;(30, 60];2024;July;;
Predictor de Facturación Agro - Avances;12/7/2024 12:00;12/7/2024 13:00;60.0;Friday;(30, 60];2024;July;;
Predictor de Facturación Agro - Avances;26/7/2024 12:00;26/7/2024 13:00;60.0;Friday;(30, 60];2024;July;;
Predictor de Facturación Agro - Avances;2/8/2024 12:00;2/8/2024 13:00;60.0;Friday;(30, 60];2024;August;;
Predictor de Facturación Agro - Avances;3/9/2024 12:30;3/9/2024 13:15;45.0;Tuesday;(30, 60];2024;September;;
Predictor de Facturación Agro - Avances;9/8/2024 12:00;9/8/2024 13:00;60.0;Friday;(30, 60];2024;August;;
Status IFRS9;10/7/2024 13:00;10/7/2024 14:00;60.0;Wednesday;(30, 60];2024;July;;
[NGA ARG] Follow-up EMC1 E2E;25/9/2024 16:30;25/9/2024 17:00;30.0;Wednesday;(0, 30];2024;September;;
[NGA ARG] Follow-up EMC1 E2E;25/9/2024 16:30;25/9/2024 17:00;30.0;Wednesday;(0, 30];2024;September;;
ocupado;2/9/2024 13:15;2/9/2024 14:15;60.0;Monday;(30, 60];2024;September;;
Modelos Agro seguimiento semanal;5/3/2024 16:00;5/3/2024 17:00;60.0;Tuesday;(30, 60];2024;March;;
Modelos Agro seguimiento semanal;5/3/2024 16:00;5/3/2024 17:00;60.0;Tuesday;(30, 60];2024;March;;
Modelos Agro seguimiento semanal;19/3/2024 16:00;19/3/2024 17:00;60.0;Tuesday;(30, 60];2024;March;;
Modelos Agro seguimiento semanal;2/4/2024 16:00;2/4/2024 17:00;60.0;Tuesday;(30, 60];2024;April;;
Modelos Agro seguimiento semanal;16/4/2024 16:00;16/4/2024 17:00;60.0;Tuesday;(30, 60];2024;April;;
Modelos Agro seguimiento semanal;2/5/2024 15:30;2/5/2024 16:00;30.0;Thursday;(0, 30];2024;May;;
Modelos Agro seguimiento semanal;21/5/2024 16:00;21/5/2024 17:00;60.0;Tuesday;(30, 60];2024;May;;
Modelos Agro seguimiento semanal;28/5/2024 16:00;28/5/2024 17:00;60.0;Tuesday;(30, 60];2024;May;;
Modelos Agro seguimiento semanal;11/6/2024 16:00;11/6/2024 17:00;60.0;Tuesday;(30, 60];2024;June;;
Modelos Agro seguimiento semanal;25/6/2024 16:00;25/6/2024 17:00;60.0;Tuesday;(30, 60];2024;June;;
Modelos Agro seguimiento semanal;23/7/2024 16:00;23/7/2024 17:00;60.0;Tuesday;(30, 60];2024;July;;
Modelos Agro seguimiento semanal;6/8/2024 16:00;6/8/2024 17:00;60.0;Tuesday;(30, 60];2024;August;;
Modelos Agro seguimiento semanal;20/8/2024 16:00;20/8/2024 17:00;60.0;Tuesday;(30, 60];2024;August;;
Modelos Agro seguimiento semanal;3/9/2024 16:00;3/9/2024 17:00;60.0;Tuesday;(30, 60];2024;September;;
Modelos Agro seguimiento semanal;19/3/2024 16:00;19/3/2024 17:00;60.0;Tuesday;(30, 60];2024;March;;
Modelos Agro seguimiento semanal;30/4/2024 16:00;30/4/2024 17:00;60.0;Tuesday;(30, 60];2024;April;;
Modelos Agro seguimiento semanal;28/5/2024 16:00;28/5/2024 17:00;60.0;Tuesday;(30, 60];2024;May;;
Daily AA & Data;17/4/2024 09:30;17/4/2024 09:55;25.0;Wednesday;(0, 30];2024;April;;
Daily AA & Data;17/4/2024 09:30;17/4/2024 09:55;25.0;Wednesday;(0, 30];2024;April;;
Daily AA & Data;19/4/2024 09:30;19/4/2024 09:55;25.0;Friday;(0, 30];2024;April;;
Daily AA & Data;24/4/2024 09:30;24/4/2024 09:55;25.0;Wednesday;(0, 30];2024;April;;
Daily AA & Data;26/4/2024 09:30;26/4/2024 09:55;25.0;Friday;(0, 30];2024;April;;
Daily AA & Data;1/5/2024 09:30;1/5/2024 09:55;25.0;Wednesday;(0, 30];2024;May;;
Daily AA & Data;3/5/2024 09:30;3/5/2024 09:55;25.0;Friday;(0, 30];2024;May;;
Daily AA & Data;8/5/2024 09:30;8/5/2024 09:55;25.0;Wednesday;(0, 30];2024;May;;
Daily AA & Data;10/5/2024 09:30;10/5/2024 09:55;25.0;Friday;(0, 30];2024;May;;
Daily AA & Data;15/5/2024 09:30;15/5/2024 09:55;25.0;Wednesday;(0, 30];2024;May;;
Daily AA & Data;17/5/2024 09:30;17/5/2024 09:55;25.0;Friday;(0, 30];2024;May;;
Daily AA & Data;22/5/2024 09:30;22/5/2024 09:55;25.0;Wednesday;(0, 30];2024;May;;
Daily AA & Data;24/5/2024 09:30;24/5/2024 09:55;25.0;Friday;(0, 30];2024;May;;
Daily AA & Data;29/5/2024 09:30;29/5/2024 09:55;25.0;Wednesday;(0, 30];2024;May;;
Daily AA & Data;31/5/2024 09:30;31/5/2024 09:55;25.0;Friday;(0, 30];2024;May;;
Daily AA & Data;5/6/2024 09:30;5/6/2024 09:55;25.0;Wednesday;(0, 30];2024;June;;
Daily AA & Data;7/6/2024 09:30;7/6/2024 09:55;25.0;Friday;(0, 30];2024;June;;
Daily AA & Data;12/6/2024 09:30;12/6/2024 09:55;25.0;Wednesday;(0, 30];2024;June;;
Daily AA & Data;14/6/2024 09:30;14/6/2024 09:55;25.0;Friday;(0, 30];2024;June;;
Daily AA & Data;19/6/2024 09:30;19/6/2024 09:55;25.0;Wednesday;(0, 30];2024;June;;
Daily AA & Data;21/6/2024 09:30;21/6/2024 09:55;25.0;Friday;(0, 30];2024;June;;
Daily AA & Data;26/6/2024 09:30;26/6/2024 09:55;25.0;Wednesday;(0, 30];2024;June;;
Daily AA & Data;28/6/2024 09:30;28/6/2024 09:55;25.0;Friday;(0, 30];2024;June;;
Daily AA & Data;3/7/2024 09:30;3/7/2024 09:55;25.0;Wednesday;(0, 30];2024;July;;
Daily AA & Data;5/7/2024 09:30;5/7/2024 09:55;25.0;Friday;(0, 30];2024;July;;
Daily AA & Data;10/7/2024 09:30;10/7/2024 09:55;25.0;Wednesday;(0, 30];2024;July;;
Daily AA & Data;12/7/2024 09:30;12/7/2024 09:55;25.0;Friday;(0, 30];2024;July;;
Daily AA & Data;17/7/2024 09:30;17/7/2024 09:55;25.0;Wednesday;(0, 30];2024;July;;
Daily AA & Data;19/7/2024 09:30;19/7/2024 09:55;25.0;Friday;(0, 30];2024;July;;
Daily AA & Data;24/7/2024 09:30;24/7/2024 09:55;25.0;Wednesday;(0, 30];2024;July;;
Daily AA & Data;26/7/2024 09:30;26/7/2024 09:55;25.0;Friday;(0, 30];2024;July;;
Daily AA & Data;31/7/2024 09:30;31/7/2024 09:55;25.0;Wednesday;(0, 30];2024;July;;
Daily AA & Data;2/8/2024 09:30;2/8/2024 09:55;25.0;Friday;(0, 30];2024;August;;
Daily AA & Data;7/8/2024 09:30;7/8/2024 09:55;25.0;Wednesday;(0, 30];2024;August;;
Daily AA & Data;9/8/2024 09:30;9/8/2024 09:55;25.0;Friday;(0, 30];2024;August;;
Daily AA & Data;14/8/2024 09:30;14/8/2024 09:55;25.0;Wednesday;(0, 30];2024;August;;
Daily AA & Data;16/8/2024 09:30;16/8/2024 09:55;25.0;Friday;(0, 30];2024;August;;
Daily AA & Data;21/8/2024 09:30;21/8/2024 09:55;25.0;Wednesday;(0, 30];2024;August;;
Daily AA & Data;23/8/2024 09:30;23/8/2024 09:55;25.0;Friday;(0, 30];2024;August;;
Daily AA & Data;28/8/2024 09:30;28/8/2024 09:55;25.0;Wednesday;(0, 30];2024;August;;
Daily AA & Data;30/8/2024 09:30;30/8/2024 09:55;25.0;Friday;(0, 30];2024;August;;
Daily AA & Data;4/9/2024 09:30;4/9/2024 09:55;25.0;Wednesday;(0, 30];2024;September;;
Daily AA & Data;6/9/2024 09:30;6/9/2024 09:55;25.0;Friday;(0, 30];2024;September;;
Daily AA & Data;11/9/2024 09:30;11/9/2024 09:55;25.0;Wednesday;(0, 30];2024;September;;
Daily AA & Data;13/9/2024 09:30;13/9/2024 09:55;25.0;Friday;(0, 30];2024;September;;
Daily AA & Data;18/9/2024 09:30;18/9/2024 09:55;25.0;Wednesday;(0, 30];2024;September;;
Daily AA & Data;20/9/2024 09:30;20/9/2024 09:55;25.0;Friday;(0, 30];2024;September;;
Daily AA & Data;25/9/2024 09:30;25/9/2024 09:55;25.0;Wednesday;(0, 30];2024;September;;
Daily AA & Data;27/9/2024 09:30;27/9/2024 09:55;25.0;Friday;(0, 30];2024;September;;
Daily AA & Data;19/4/2024 09:30;19/4/2024 09:55;25.0;Friday;(0, 30];2024;April;;
Daily AA & Data;24/4/2024 09:30;24/4/2024 09:55;25.0;Wednesday;(0, 30];2024;April;;
Daily AA & Data;1/5/2024 09:30;1/5/2024 09:55;25.0;Wednesday;(0, 30];2024;May;;
 Convocatoria RMC 11-01 15:00 hs;11/1/2024 15:00;11/1/2024 16:30;90.0;Thursday;(60, 90];2024;January;;
 Convocatoria RMC 21-03 12:15hs;21/3/2024 12:15;21/3/2024 13:30;75.0;Thursday;(60, 90];2024;March;;
Daily Advanced Analytics;9/1/2023 09:45;9/1/2023 10:00;15.0;Monday;(0, 30];2023;January;;
Daily Advanced Analytics;23/1/2023 09:30;23/1/2023 09:45;15.0;Monday;(0, 30];2023;January;;
Daily Advanced Analytics;6/2/2023 09:30;6/2/2023 09:45;15.0;Monday;(0, 30];2023;February;;
Daily Advanced Analytics;20/2/2023 09:30;20/2/2023 09:45;15.0;Monday;(0, 30];2023;February;;
Daily Advanced Analytics;6/3/2023 09:30;6/3/2023 09:45;15.0;Monday;(0, 30];2023;March;;
Daily Advanced Analytics;20/3/2023 09:30;20/3/2023 09:45;15.0;Monday;(0, 30];2023;March;;
Daily Advanced Analytics;3/4/2023 09:30;3/4/2023 09:45;15.0;Monday;(0, 30];2023;April;;
Daily Advanced Analytics;17/4/2023 09:30;17/4/2023 09:45;15.0;Monday;(0, 30];2023;April;;
Daily Advanced Analytics;1/5/2023 09:30;1/5/2023 09:45;15.0;Monday;(0, 30];2023;May;;
Daily Advanced Analytics;15/5/2023 09:30;15/5/2023 09:45;15.0;Monday;(0, 30];2023;May;;
Planning Advanced Analytics;12/6/2023 09:30;12/6/2023 10:30;60.0;Monday;(30, 60];2023;June;;
Planning Advanced Analytics;28/6/2023 09:30;28/6/2023 10:30;60.0;Wednesday;(30, 60];2023;June;;
Planning Advanced Analytics;10/7/2023 09:30;10/7/2023 10:30;60.0;Monday;(30, 60];2023;July;;
Planning Advanced Analytics;24/7/2023 09:30;24/7/2023 10:30;60.0;Monday;(30, 60];2023;July;;
Planning Advanced Analytics;7/8/2023 09:30;7/8/2023 10:30;60.0;Monday;(30, 60];2023;August;;
Planning Advanced Analytics;22/8/2023 11:00;22/8/2023 12:00;60.0;Tuesday;(30, 60];2023;August;;
Planning Advanced Analytics;4/9/2023 09:30;4/9/2023 10:30;60.0;Monday;(30, 60];2023;September;;
Planning Advanced Analytics;18/9/2023 09:30;18/9/2023 10:30;60.0;Monday;(30, 60];2023;September;;
Planning Advanced Analytics;2/10/2023 09:30;2/10/2023 10:30;60.0;Monday;(30, 60];2023;October;;
Planning Advanced Analytics;17/10/2023 09:30;17/10/2023 10:30;60.0;Tuesday;(30, 60];2023;October;;
Planning Advanced Analytics;30/10/2023 09:45;30/10/2023 10:30;45.0;Monday;(30, 60];2023;October;;
Planning Advanced Analytics;13/11/2023 09:30;13/11/2023 10:30;60.0;Monday;(30, 60];2023;November;;
Planning Advanced Analytics;27/11/2023 09:30;27/11/2023 10:30;60.0;Monday;(30, 60];2023;November;;
Planning Advanced Analytics;11/12/2023 09:30;11/12/2023 10:30;60.0;Monday;(30, 60];2023;December;;
Planning Advanced Analytics;26/12/2023 09:30;26/12/2023 10:30;60.0;Tuesday;(30, 60];2023;December;;
Planning Advanced Analytics;8/1/2024 09:30;8/1/2024 10:30;60.0;Monday;(30, 60];2024;January;;
Planning Advanced Analytics;22/1/2024 09:30;22/1/2024 10:30;60.0;Monday;(30, 60];2024;January;;
Planning Advanced Analytics;5/2/2024 09:30;5/2/2024 10:30;60.0;Monday;(30, 60];2024;February;;
Planning Advanced Analytics;19/2/2024 09:30;19/2/2024 10:30;60.0;Monday;(30, 60];2024;February;;
Planning Advanced Analytics;4/3/2024 09:30;4/3/2024 10:30;60.0;Monday;(30, 60];2024;March;;
Planning Advanced Analytics;18/3/2024 09:30;18/3/2024 10:30;60.0;Monday;(30, 60];2024;March;;
Planning Advanced Analytics;15/4/2024 09:30;15/4/2024 10:30;60.0;Monday;(30, 60];2024;April;;
Planning Advanced Analytics;29/4/2024 09:30;29/4/2024 10:30;60.0;Monday;(30, 60];2024;April;;
Planning Advanced Analytics;13/5/2024 09:30;13/5/2024 10:30;60.0;Monday;(30, 60];2024;May;;
Planning Advanced Analytics;27/5/2024 09:30;27/5/2024 10:30;60.0;Monday;(30, 60];2024;May;;
Planning Advanced Analytics;10/6/2024 09:30;10/6/2024 10:30;60.0;Monday;(30, 60];2024;June;;
Planning Advanced Analytics;24/6/2024 09:30;24/6/2024 10:30;60.0;Monday;(30, 60];2024;June;;
Planning Advanced Analytics;8/7/2024 09:30;8/7/2024 10:30;60.0;Monday;(30, 60];2024;July;;
Planning Advanced Analytics;22/7/2024 09:30;22/7/2024 10:30;60.0;Monday;(30, 60];2024;July;;
Planning Advanced Analytics;5/8/2024 09:30;5/8/2024 10:30;60.0;Monday;(30, 60];2024;August;;
Planning Advanced Analytics;19/8/2024 09:30;19/8/2024 10:30;60.0;Monday;(30, 60];2024;August;;
Planning Advanced Analytics;2/9/2024 09:30;2/9/2024 10:30;60.0;Monday;(30, 60];2024;September;;
Planning Advanced Analytics;16/9/2024 09:30;16/9/2024 10:30;60.0;Monday;(30, 60];2024;September;;
Daily Advanced Analytics;23/1/2023 09:30;23/1/2023 09:45;15.0;Monday;(0, 30];2023;January;;
Planning Advanced Analytics;12/6/2023 09:30;12/6/2023 10:30;60.0;Monday;(30, 60];2023;June;;
Planning Advanced Analytics;4/9/2023 09:30;4/9/2023 10:30;60.0;Monday;(30, 60];2023;September;;
Planning Advanced Analytics;18/9/2023 09:30;18/9/2023 10:30;60.0;Monday;(30, 60];2023;September;;
Planning Advanced Analytics;16/10/2023 09:30;16/10/2023 10:30;60.0;Monday;(30, 60];2023;October;;
Planning Advanced Analytics;30/10/2023 09:30;30/10/2023 10:30;60.0;Monday;(30, 60];2023;October;;
Planning Advanced Analytics;11/12/2023 09:30;11/12/2023 10:30;60.0;Monday;(30, 60];2023;December;;
Planning Advanced Analytics;8/1/2024 09:30;8/1/2024 10:30;60.0;Monday;(30, 60];2024;January;;
Planning Advanced Analytics;29/4/2024 09:30;29/4/2024 10:30;60.0;Monday;(30, 60];2024;April;;
Daily AA & Data;22/4/2024 09:30;22/4/2024 09:55;25.0;Monday;(0, 30];2024;April;;
Daily AA & Data;22/4/2024 09:30;22/4/2024 09:55;25.0;Monday;(0, 30];2024;April;;
Daily AA & Data;6/5/2024 09:30;6/5/2024 09:55;25.0;Monday;(0, 30];2024;May;;
Daily AA & Data;20/5/2024 09:30;20/5/2024 09:55;25.0;Monday;(0, 30];2024;May;;
Daily AA & Data;3/6/2024 09:30;3/6/2024 09:55;25.0;Monday;(0, 30];2024;June;;
Daily AA & Data;17/6/2024 09:30;17/6/2024 09:55;25.0;Monday;(0, 30];2024;June;;
Daily AA & Data;1/7/2024 09:30;1/7/2024 09:55;25.0;Monday;(0, 30];2024;July;;
Daily AA & Data;15/7/2024 09:30;15/7/2024 09:55;25.0;Monday;(0, 30];2024;July;;
Daily AA & Data;29/7/2024 09:30;29/7/2024 09:55;25.0;Monday;(0, 30];2024;July;;
Daily AA & Data;12/8/2024 09:30;12/8/2024 09:55;25.0;Monday;(0, 30];2024;August;;
Daily AA & Data;26/8/2024 09:30;26/8/2024 09:55;25.0;Monday;(0, 30];2024;August;;
Daily AA & Data;9/9/2024 09:30;9/9/2024 09:55;25.0;Monday;(0, 30];2024;September;;
Daily AA & Data;23/9/2024 09:30;23/9/2024 09:55;25.0;Monday;(0, 30];2024;September;;
Daily AA & Data;6/5/2024 09:30;6/5/2024 09:55;25.0;Monday;(0, 30];2024;May;;
Daily AA & Data;3/6/2024 09:30;3/6/2024 09:55;25.0;Monday;(0, 30];2024;June;;
[NGA_ARG] Mesa GyC;18/3/2024 15:30;18/3/2024 16:30;60.0;Monday;(30, 60];2024;March;;
[NGA_ARG] Mesa GyC;19/3/2024 15:30;19/3/2024 16:30;60.0;Tuesday;(30, 60];2024;March;;
